"oligos_id","asv_id","count"
"C013788","ccc48b691655712b47ddb6d63e23a45e",1
"C013788","cd416c4ef6849088413fb75ea9aa1323",4
"C013788","ce4c3fd7f137597e4b8310c4f4dfb9bf",65
"C013788","ce88d8ef6dbc9df6380cc43874df7c4f",4
"C013788","cfa0e5d56bcf6ea68f4d852d90cf1a4c",707
"C013788","d156e881935e48a7eff137f7133cbbbb",79
"C013788","d25d8d2b6d2c2186841b5181c238173b",3
"C013788","d278d54b2a182c59ab52865ca2ecf964",158
"C013788","d2a77dd812a87af9ddcde9ae108afa50",73
"C013788","d31f0bd707cdf4fbdc59beefde78e93c",33
"C013788","d37f36e6d59d8cbdadb7c0cfda0d4d38",100
"C013788","d3f32277bb1b1ba21bd15fa8af7f157c",10
"C013788","d41cc2185a378b32e41247481971776b",19
"C013788","d4479476313460f830050a5555d6b723",180
"C013788","d47824a3725cc32f69736842eddd4b5e",269
"C013788","d74c3add4898f0b7f698d5e8a43bddf8",5
"C013788","d91fffba75e7b7f74895808b5fd3e527",12
"C013788","d9370a94109a75fcf0db9340f87f92be",45
"C013788","d9f6dae59e085f8c5ef3fd45fcfd271f",9710
"C013788","da5698bd980b43385000a79278210356",10
"C013788","db636c785be4e12f0ea586b1ac1f8273",33
"C013788","dc1217df2cdede4f24cbe9d348298f2f",2
"C013788","dc8b342b355b9d374630485687cf765e",6
"C013788","dcc23843c67f00f642aad22622d63f18",271
"C013788","dd6063c0003a6c0d25bf5a8914770a18",7
"C013788","dda2b54fa596f9019bb15e8b4f30df0a",145
"C013788","de593e9c4dfe2bcd3bd5bb39b0d9d8d1",6
"C013788","de9b13854a2089f5ba7bd46e6b11f6aa",550
"C013788","def36cced228ff26044aa643faa1be30",13
"C013788","df7c1a04e127721f10462730ee129835",91
"C013788","e0d0b0fb6c1ee6f2ef42dfe7d84ce95c",13
"C013788","e0d81a511617db30eb5e0ba955cb39e8",3
"C013788","e1284f782e3dbb0aba62435a8e559b7d",4
"C013788","e1c8eeebd1583c4e5f5ebad69d4152ea",27
"C013788","e315768da6828901ec914ca54f8d3d83",10
"C013788","e31a4d211f33dc5810ae54f9d4135e6e",975
"C013788","e326d152fc59493e2c851ec1c6def855",62
"C013788","e41ee592377ec657dd4cf5eac86f89aa",60
"C013788","e4cd625f541b57173288dabf59141322",89
"C013788","e501158cfb380aa413b84b9efac06fc6",50
"C013788","e5b9c0284a75c0a91b7a624becd6bb91",2
"C013788","e63e341bffa30cf21f9f15e45da37bc2",24
"C013788","e6b70d3e5b988f4b4e6785a7c8c317df",303
"C013788","e6e60dc86c07d002bb702a870d2f89de",7
"C013788","e7ecec74c0b426001fce6309bd640ca0",461
"C013788","e8d80d87200d81152e33b7970689e1c1",6
"C013788","e9638122e5609bd085f7898331f8222e",146
"C013788","e9724607707d348bb5a7f9085641e5db",83
"C013788","e980674deef10b8eb25f03073b8a876d",125
"C013788","e9bfd92cd7ebe540272e59f57aac4759",58
"C013788","ea288859fba8736eab694aa670ab70d4",4
"C013788","eb51ff3c03b8e2491912884e2b99ecb5",176
"C013788","eb6e557cfe22d37e8352511360e98547",1583
"C013788","eb7686306a1d215681b3fc798d4c1310",2
"C013788","eb94f7d3d760401c2473bf36e952ec3e",36
"C013788","ebcc0017ebc042d40b75e833320bbf18",49
"C013788","ec5d3e2633b96324bd937fc957b04d26",20
"C013788","ec730838e5ec3494644dbc978eeb3b06",52
"C013788","ef3dfed91c0749abffdce14266752e3d",3
"C013788","f00c5b924bc30c25779e4f79df7146fb",376
"C013788","f077a13e3e7baf23a40887511e0d8007",45
"C013788","f0a56bd456653a40d02ab59cea62bf08",11
"C013788","f14a7520586fe1271e43ef91c0de1241",13
"C013788","f244166d142d724695ec3dc68932ee0b",125
"C013788","f42efa42cf2e70cbb47d88696e0fecd8",18
"C013788","f55a0a897ec577450054af9d7e747406",23
"C013788","f5d49d4c17c4bf7858c170fcae2956ac",34
"C013788","f6fb2081b0f4dac3e5aea2716dfb47fc",6
"C013788","f77f956613afdd17ca392cad6d711040",34
"C013788","f7a9e9a83b79b1ea504d32da2d8290e9",34
"C013788","f8aa346f5b09a1b13275e57d5be1475f",10
"C013788","f8fac284cdb47372db1771ff91901f18",852
"C013788","f926917fe99bca15c4b5844a4aec4a13",1489
"C013788","f941e672b5b82ca623ecb07e1b9854d9",2
"C013788","f9820c9ea6e5650b6f13f4669b058080",7
"C013788","fab516daaafbd0eb9a8d1b646f055537",17
"C013788","fb060b54081514118baf8cc22f25aa74",40
"C013788","fb56734e539a9202cd0c983501693d1e",122
"C013788","fc64cf48b530be59303d34cfc1b24ab5",5
"C013788","fc7ad109f4072852dfea0f33b1db82b7",110
"C013788","fc84a63da27724ea0fa34f1001551ab4",30
"C013788","fcaa095cef042fab3ccadcf1bd6fab43",48
"C013788","fcbcad514b99f88818c55287a57b05c2",8
"C013788","febff57e7f792877ccfe74c638ef3dec",33
"C013788","ff1f6095a2f34d3063d1a71d076abbef",12
"C013788","ff4168f7dcc985c792c8d4ba79ca410e",9693
"C013788","ff626a73d943144fd45821fdf9443ca5",24
"C013788","ffcc861ea514aedc03bcba5da7782974",30
"C013788","ffdac4d27b2bcef29764709fdba88412",446
"C013789","0094350f98dc0678a8f8252edba12d77",3
"C013789","00bd67c6374833d81b59d7abe00bf603",2
"C013789","0143a02f9ec07cd969397e13b0ad54aa",12
"C013789","01eef3dbad8ac2c5514aae9a90184281",109
"C013789","027edb18461496b7c4b039187b3d471e",5
"C013789","03152a4b116dd8901e1cdd13423129f6",27
"C013789","0488b0d8ef965ec34610610d96ffeb40",62
"C013789","0493057e10d85b7d407bb84880d7fa34",11
"C013789","0534945e9e1655a43c8c2a183be4f28f",13
"C013789","054f65da669ac1814c0345e457ff93b3",43
"C013789","0590c5d4d15cd74838e48e7d64127b31",20
"C013789","05a819ff579f5e2837ab9a8829a06465",41
"C013789","0676aabfe5db200482181ee8a7dc6741",21
"C013789","079ec0c68673c967ff520369821161c3",42
"C013789","0853800deb7219feffa64c42e0067a5c",26
"C013789","086e03b8b3b3aab02a74bfee48279145",3651
"C013789","08f71b328b50c262bfc480e2085c39bd",31
"C013789","0979959228c6f998b43e5b46b14ec14d",4
"C013789","0a161eb2cb86d8a78d36c3d4f4a12a53",26
"C013789","0a4e29709eb109b59fe9b2b4db62add7",21
"C013789","0b2edecf2671429cbc143eb9c4592b19",2
"C013789","0bb5e2771d358e6b33c6a163026723ef",69
"C013789","0f36ead5f45a605bd1a10c88db440518",13
"C013789","0ff811a8fbf2dc39f328716c04ddaa6f",71
"C013789","104a1c8c1d786a53b91015a8452105ab",40
"C013789","110ddafafff3a28bf30fa491245965a6",103
"C013789","11c4c95526ac4cf652053d40980c03fa",10
"C013789","11cfc23849159b5fe6fd6fb3a543abbe",251
"C013789","134e5f52c8f56263d0c402d04b7fa4d6",33
"C013789","145dcf3681aa838587d05c44db8bbd98",25
"C013789","153311f3f94ec149fb76d4eb5c3d661c",66
"C013789","16151df2e965ce1768c2e0e8f5c0dac2",64
"C013789","16ad4ab708c726baa6608b4b5726b5cd",11
"C013789","17cb9f6d8a350ac88b4d09304c56e269",48
"C013789","18e4c7b40075340794f5cc08f5ea96da",75
"C013789","191996f13833196266b39bbc31c43d2c",7
"C013789","1a384eab0087503560e19814ad080bf1",10
"C013789","1a51e84da96a6068b0bf33f192b224ad",21
"C013789","1baedfc9b8495f93f167298fd701c801",67
"C013789","1bbb1e72e9dd1f14f14b3f38862c34ac",2
"C013789","1c29e33b0524a4c03c35e50ece4f8ab9",8
"C013789","1cbe0fb0affa5a9db8f2a55815eaa9c7",77
"C013789","1d5e161ca0f974bd1c4f96f8081b29d6",56
"C013789","1e6f77992aab2b57baf4470ca0ed8ca0",2
"C013789","1eeb84bdb0f4c9b676a349570510da80",4830
"C013789","1f4e5804af1c0b93f3102e4e88060ca3",72
"C013789","1f65b5fb8869acfa36b690ba097a7882",16
"C013789","1fd8938599cdea875e12e8b50b978197",70
"C013789","22906dbbc966f0b092d8930fbf844b36",2517
"C013789","229138bdd7d280236427a8e8c0b5fb8b",500
"C013789","22acfb6c1489e34253468bf60c9c0b6b",2
"C013789","23788918ee816103c7948c722339f5c3",16
"C013789","23bef5626239d71a123b23a91708ad8a",8
"C013789","250e9323796f19a209cb1a73dfc1c297",13
"C013789","28807698048ccc57ee4368b22f508ef8",60
"C013789","28cd04ea79f67510d9d507288d32dff7",9
"C013789","29ebabc5385e9fdebb6addbd8e9639d5",322
"C013789","2b3dd17900c01c8d8254d64cb2072c5e",2
"C013789","2b7b65bec607610d6e923007355e6976",2
"C013789","2c61c4f7308e6869e82df76821b97228",24
"C013789","2f3300bc6df385c3e696d64bc42d00c4",31
"C013789","32a63e704a79cf25f2e3faca8d380c12",5
"C013789","34e14d011bed8169bd0628fb21c0dd9f",1
"C013789","37ec481596056d438f754a58f31a0b1c",58
"C013789","391f1976bfe0c51cfa33b6a1b1d91451",130
"C013789","39bff7ee94907d997b0193107ed55afe",28
"C013789","3a47ad4b33c086f26eea8e258ec76698",142
"C013789","3beae426400184d0d14a02ae09df24c9",145
"C013789","3c1eb7e7e117eb65d0601a442fbaa3cb",57
"C013789","3c3dd1920c0a929b82d8f5c90c8a7e8b",33
"C013789","3d72f8286bad431cef1891e6416dbf32",24
"C013789","3d820c98693302c4ce3d3900b3f3360a",129
"C013789","3d9139169abbf57463c48d7da29737da",155
"C013789","3db9af69aed5d5b30f60051aeaae9813",9
"C013789","3dbdd46940d6ed01fac45fe91401adc2",16
"C013789","3e284a23c7e3951c79a8fc7840b58e1d",4447
"C013789","3f279abfe07648d45b1b6da4a0ef5ef8",330
"C013789","403cfb42247f352b8ab70514eedf5c51",250
"C013789","407c68ac8e0bf3e7c5cdbe124ce6ff68",83
"C013789","40b9cf4bb09dbfb87296e00d30b1162d",35
"C013789","40cddab84dfc30c529cb2b16b7c3e3cd",95
"C013789","42496d15fcf5db3d1da4211da54c8850",27
"C013789","42698386e93b6f080890af6ee15b3296",84
"C013789","4341830a92aacecc15fda36fdb3f894d",5036
"C013789","45d8d1b7497551eac190fa5b7f66272b",104
"C013789","45f6160a4fbad4299df887e48000257e",9
"C013789","45fe15551610d2217caac94d8a256d7e",9
"C013789","4617357625f7cd0cca1fdf0fa2ca65f6",58
"C013789","461cf447c2a982126ecaf941fa6266f2",180
"C013789","470b328e3f7e4cacccad10ede35b050c",154
"C013789","48a9515a8f5bb28606de67a54d4af5b5",3
"C013789","48a99bcb0258067fceefbb33c1ae8764",5
"C013789","492fca287683bf583eeb5f8b153f0022",17
"C013789","49cd1c63896b8b29150b46e140a79f64",40
"C013789","4a33b7fc88e0f69103519d4315c3f552",55
"C013789","4a5d926dfaa0a7b997adae838900a344",6
"C013789","4bccb699ac24c9d6e26b415e240d2d55",104
"C013789","4bd211cbcbe46dcacc41ad67433c789b",561
"C013789","4c6e7733ed0bf8d860347934d6a301c8",29
"C013789","4c8037f8b96cba70837e2dbf114ed555",30
"C013789","4ce61f2a3294b861a75bdfa7206a2e63",5
"C013789","4ea84e3224e2c36a84ddb0ad2e86b554",10
"C013789","52ff8efa6737ad51930a68dbaea8974b",333
"C013789","562b615787188bcf0fb14bdefc959d66",58
"C013789","56b7ac679ca96cedc4ea25826bbbd056",253
"C013789","56cb1184e35ef52e99c4544fe8aed2b3",76
"C013789","5ad82c92d61d894575b9b166743f67cd",86
"C013789","5b4670dddf6ff4b51f075eb6a64f99bb",31
"C013789","5b994d0ef27e55ae291852b2ae2dabf2",71
"C013789","5c4ff39b1a8ab21078877af073d3a71a",13
"C013789","5c78eefadfec05eb10667f64c08ab7de",40
"C013789","5d09b65787d1267d8a93431b4d20670e",8
"C013789","5e0eda046447a51941b516476494eb49",12734
"C013789","5ed6cdc1875a64d649760be4c2478a6d",142
"C013789","5f298118c547f25de858d5654ac10088",6
"C013789","5f9282cbb8770ba861a18adc2e0c2f4b",11
"C013789","60417183687d77b1ad920b74e061fbf7",6
"C013789","60c6c8af6dbb254fbc4b0814b0dc450a",6
"C013789","60d093df02249ffdd64573daa30fa346",49
"C013789","62c9cffa2e33924635d4b77d3b1a82fe",12
"C013789","635c747d1aecc4045716d96334169bc0",173
"C013789","64869571ca106b71bf92dea24689ba7e",31
"C013789","64b5ea12e800f9fad9edff4d2690bbb8",84
"C013789","64c6fdfb3195bc6a4d71cbf760b5b38e",23
"C013789","6554551d5f66c0a60645952b9ceb67e1",9
"C013789","65851f35b12117493e80528922acaadd",28
"C013789","6744cb6b2f45fc5bb7922053eb01b259",151
"C013789","67e0a76afbdbf48c28e6ce12772b7151",12
"C013789","681a7f818c8db0aaa91b29d14a433e80",36
"C013789","68ee630dde23de6b04f0bcb754fe1c4d",29
"C013789","691c4f907bcbd7c859921f71a8131ad2",84
"C013789","6a194f842f50581a2e1abb31545f2197",14
"C013789","6a4a331558040c9bc388ec6cc67e7c50",22
"C013789","6ab9bbcbd4ea577b126e62b09372b1b0",61
"C013789","6ac5bcd9c892eaebd42a0e94eb9d7110",20
"C013789","6d2b3b9ac4fc1ff308b6f70b764c76fd",53
"C013789","6dd018bfe73f0f7db5c179f3f24e939d",165
"C013789","6ecfcf6de5a367385b299642890e5d22",1
"C013789","6edc319d5b7b95dcc79bc3f7eed300b3",178
"C013789","6f3a5249b8156407f76458785a0070a1",5
"C013789","73cb9b06154d25f03b47016fb117e4d2",9
"C013789","741e51ec4ef6a73fdb454170eec00096",47
"C013789","76c223d5ee1f6e0538666467d724dafc",54
"C013789","76fa8b48b62954f4959c441aac166f50",18
"C013789","77a93da48990ef95372ed8bb352d983e",5
"C013789","77f711dd5f962be01f2c8cbe2c9fdcee",38
"C013789","783aee24cbdbce7e111cc6d05e5348d0",172
"C013789","78cf67b271bdcf1027a55dcfdb439f49",14
"C013789","7983faf1f7ce71e39bdaad606c62bc2d",14
"C013789","79ee416b12f5addcb4ba206102a5b8cf",19
"C013789","7c5e9364cb4046af2c950524d1deb63b",14
"C013789","7ccbde67e8ba4e3aea0c068759784dad",1
"C013789","7ce2f2b6c4a3756b4f9911bd8c3d1ca9",7
"C013789","7dae0edd6bd6be94622339f8882a0978",46
"C013789","7e5c384bc4030321d0d2aa1c86bea851",53
"C013789","811c0d191c5f3982b92813671a8379d9",6
"C013789","817082870b394805a5041d87dd09ba13",13
"C013789","83ddd4f903918cc10374dde62b3a1eb3",149
"C013789","85701184b4d8dbb30af620e8a761c5cc",3
"C013789","85cf0a446543681b52d5a2480d242bbe",5
"C013789","85f3ea9a4aad47a6211f799e67602299",39
"C013789","865a5368b50efef52e8db06cbd3934c0",23
"C013789","872fdc392d9f9fe7946cb10a49b1446e",163
"C013789","890a0b4689a9c19a715435d1d298fb22",14
"C013789","89440f163033d44dfdd96dc15b4585cf",12
"C013789","8a5454c097394fbef4cd6fc5a3768300",69
"C013789","8ad092dfaa93420934f49b47e38188fb",1
"C013789","8b166e30478bb99bfdb776c2295ff953",2
"C013789","8b2afd68fb0524c2267b3e038e07eb6d",87
"C013789","8c305c3239374d9e7aac2592929e34e9",1
"C013789","8c545387a4d757958f06e219c0cae9c3",34
"C013789","8e5d5ea573f589810c4e0ee553cc29b8",209
"C013789","904406a8333c3909dfcb5795c2b8e50b",7
"C013789","905e11a8eea57bf3e99943efd6a93b20",75
"C013789","919e35cff4af814b76304c49f5107f19",107
"C013789","923b99bb7d04939379dbb4ea44275f14",2
"C013789","92808b7c7a0a44e3e663e5f92dc00538",12
"C013789","95041e849190e6ceea56df4104fb3058",198
"C013789","9532cdfb6f5ecc038075dfd922e1f7fc",5
"C013789","97df86c4ebd7af5e8031f82cc36e69fe",17
"C013789","9a238ae985abafd7c74ce1336b6130d3",1
"C013789","9a8eee0abe32c25e6f90d22f6b804fc6",83
"C013789","9b281647311aae85b0901f62afdf427d",156
"C013789","9ba798006c7aad8dd3ba8caba1618d58",4
"C013789","9ceb8b24cebd5a1ceea45507f2a15c01",212
"C013789","9cf02569bb77e654b9aee4df6e5668d0",153
"C013789","9d2ed604a04d940c0d7895a8af961e59",12
"C013789","9d5a7e0b80073485319cfb9cdfbbec55",82
"C013789","9e051be8b771505c48bcaa451ec10182",18
"C013789","9f11e117b1e8ee0534997d1dc4fbb2b9",42
"C013789","9f1a3f7cade83f4cd108fd0452936dfb",212
"C013789","9f515de4e94ecd19c89ceffae0326bd3",40
"C013789","a097907bb7040b8ff24e6dae91108e57",9
"C013789","a168cc365c5aa0b3e54939520e0babfb",257
"C013789","a2c3340be3a002414d933161c6f8e4ed",1
"C013789","a2de852b54768c56e1570d7d81dcdd40",82
"C013789","a433f8831ed274a4e108335a4dbacb42",38
"C013789","a4435647e7de547997d640421394a4d6",62
"C013789","a5457aa8792c14c5aa719f533dea7dea",306
"C013789","a56ad27dc584ee425713ab02dfe2bc3a",25
"C013789","a578695a6ce9b9ae43c22aa71e44aab5",1317
"C013789","a5d89e49df6d6cb993c0df45893f0482",2
"C013789","a5ff7c3f61dc586073af38e0918936c3",78
"C013789","a64c6c2abe1c1a45c22a2a2e1dab3126",225
"C013789","a804e94b37daf89d9be3e7429ab22f5e",32
"C013789","a837b135793631ef9d4c3354d15358c2",98
"C013789","a8a404f2206dfa0c26cd9912f696f2ba",38
"C013789","aad8ad52908d8d8ba9b8ba6feec3799d",57
"C013789","ac1f1b5f1187bee0f7c6c02b0728f6f7",75
"C013789","ac8aa62507312329b53f68514f15c49a",139
"C013789","ad3f0595f7bbc9f110156e46e9680668",56
"C013789","ae19f1b31eaa8bcc3b106375f9a522c1",41
"C013789","ae347e3c5b3a598c4b5a14109985f8eb",199
"C013789","ae5095cfc63ff081f3f25e08a9dfc2e5",3
"C013789","aecdb6a389370d2b061eb7bc82a9bc1f",52
"C013789","afe5df0df3f5a6053e485c11abecc0f1",1
"C013789","b07e98d8cb72b375ae38d1a933282818",83
"C013789","b0972a7adebfc50cd8e96340ad02c9e0",8
"C013789","b0db1dcb10be946d64b111771e8a96c4",3
"C013789","b190bc77fa0b836a328d59b25f79dabd",1
"C013789","b227b517c6cd937b4b17a034cd6668d9",39
"C013789","b2c5c4b37985fb67dac6c12e8546165d",7
"C013789","b641b715265b72c8e24209d603c99e92",93
"C013789","b802e6277d40c82d60fee0e857f3bb67",278
"C013789","b951d5ff72232e053249f7b78d41a911",76
"C013789","b9ec8c7459ca9383e76b6ca9b415ade5",638
"C013789","bae2fcd0f6dcab0a271ee8dec7a26a8f",53
"C013789","bb2efd2291d2175492332fe95ce6ffab",37
"C013789","bbc09e2967ad677c87f56b3198fb2acd",11
"C013789","be2dc394a7e28eec571b72b9e472db9e",3
"C013789","be4771ca2987de00e0dd0de2580fde93",19
"C013789","bec06a9c93061f6f5681d9642e4d3710",7
"C013789","bee3121130bdbfe3752dfb0b8263cc85",6
"C013789","c275dc32fdf74faccab5b5055d5fdfb4",21
"C013789","c2ffb2aefdb7fdff5972b38750c2acd8",3
"C013789","c317d2293851f1861fe944d2cfd5e257",3
"C013789","c32b702567f86c416a74ad5ef2b81ac5",46
"C013789","c337d84150c8dec5db06d7e729650db6",34
"C013789","c447e8862a71fc304db457db4c81c78c",61
"C013789","c448a208342c9f0e4e2bfc6b6dfdbf99",23
"C013789","c53897ae4cb2e76cb68cd602d7a33ce9",14
"C013789","c63fee580dc2ab4930311598ced1d31c",5861
"C013789","c740c0f4aa108f182ebf87815c6637c1",7
"C013789","c76abb9efea29b546d5d7116f7534fff",15
"C013789","c8cbf77ec7c350addcde0b8cc85d38e0",224
"C013789","c9a4c820979c8dcc826bffd02af9a151",29
"C013789","c9f50a0357675f550408fd440c204683",149
"C013789","ca84b6fee66eb08dc55ec37c2e096219",3
"C013789","caeac88382ac46c6b91f012899e61df3",33
"C013789","ccb70f77fecebab29a1aff9dcebe4b77",7
"C013789","cd6d522522d6afd9b513211d15ad5f49",199
"C013789","ce4c3fd7f137597e4b8310c4f4dfb9bf",79
"C013789","cfa0e5d56bcf6ea68f4d852d90cf1a4c",302
"C013789","d1aa7db7fd9cbf61243794b28df75e04",2
"C013789","d25d8d2b6d2c2186841b5181c238173b",1
"C013789","d278d54b2a182c59ab52865ca2ecf964",107
"C013789","d2a77dd812a87af9ddcde9ae108afa50",20
"C013789","d3188b662952e0917980d8dabac87192",29
"C013789","d37f36e6d59d8cbdadb7c0cfda0d4d38",17
"C013789","d3f32277bb1b1ba21bd15fa8af7f157c",5
"C013789","d4479476313460f830050a5555d6b723",134
"C013789","d47824a3725cc32f69736842eddd4b5e",139
"C013789","d491c4b55b8b3e8f37619487fcc7ad9f",8
"C013789","d705c0082063cb716d029d16cacc1b31",15
"C013789","d9370a94109a75fcf0db9340f87f92be",78
"C013789","d97e62ec72dd1a16164a309db0fa4ec7",4
"C013789","d9f6dae59e085f8c5ef3fd45fcfd271f",12797
"C013789","dbd49a3c6cba055e4480c2bd172a1d62",14
"C013789","dc1217df2cdede4f24cbe9d348298f2f",10
"C013789","dcc23843c67f00f642aad22622d63f18",104
"C013789","de9b13854a2089f5ba7bd46e6b11f6aa",461
"C013789","def36cced228ff26044aa643faa1be30",6
"C013789","df1c750919fa524a83b7c8505927432e",20
"C013789","df7c1a04e127721f10462730ee129835",91
"C013789","df9f318c9faba8173f2cdb5364b1f210",16
"C013789","e1c8eeebd1583c4e5f5ebad69d4152ea",12
"C013789","e31a4d211f33dc5810ae54f9d4135e6e",224
"C013789","e31aa150499e53ae6c559c3db8c1827b",8
"C013789","e501158cfb380aa413b84b9efac06fc6",90
"C013789","e63e341bffa30cf21f9f15e45da37bc2",6
"C013789","e6b70d3e5b988f4b4e6785a7c8c317df",171
"C013789","e9638122e5609bd085f7898331f8222e",224
"C013789","e980674deef10b8eb25f03073b8a876d",6990
"C013789","e9bfd92cd7ebe540272e59f57aac4759",40
"C013789","eb51ff3c03b8e2491912884e2b99ecb5",516
"C013789","eb6e557cfe22d37e8352511360e98547",186
"C013789","ebcc0017ebc042d40b75e833320bbf18",8
"C013789","ebd609ebb52fd179b04a657d09331fbc",46
"C013789","ec730838e5ec3494644dbc978eeb3b06",36
"C013789","ec9bc5eb0b2f62b02f4d0e85743771c1",4
"C013789","edbc2ef1089d991176ce509e9ca44ac8",6
"C013789","ef4b252d3f91d3f30d0774093e92b969",2
"C013789","f00c5b924bc30c25779e4f79df7146fb",103
"C013789","f0a56bd456653a40d02ab59cea62bf08",7
"C013789","f244166d142d724695ec3dc68932ee0b",80
"C013789","f545b9f6c20aec1cebbddddd9f3e79b7",20
"C013789","f5d49d4c17c4bf7858c170fcae2956ac",18
"C013789","f8fac284cdb47372db1771ff91901f18",218
"C013789","f926917fe99bca15c4b5844a4aec4a13",190
"C013789","f9652cf7de8ed58d37f14f3ce6cbb3fa",116
"C013789","fa37224450d7779dcb9693043741c940",11
"C013789","fab516daaafbd0eb9a8d1b646f055537",6
"C013789","fb060b54081514118baf8cc22f25aa74",4
"C013789","fcaa095cef042fab3ccadcf1bd6fab43",23
"C013789","fcc193c09ea4160e800ac3a5fbdbc9ae",6
"C013789","ff4168f7dcc985c792c8d4ba79ca410e",6211
"C013789","ff626a73d943144fd45821fdf9443ca5",11
"C013789","ffdac4d27b2bcef29764709fdba88412",84
"C013790","00bd67c6374833d81b59d7abe00bf603",10
"C013790","012c4c61271fef5885f5ade101946c27",31
"C013790","0143a02f9ec07cd969397e13b0ad54aa",66
"C013790","0173407a5eb79c4829e55f4132975052",93
"C013790","019eace093d2b41083f77f0fba8a1c5a",20
"C013790","01c1754f4db429a2626108280324483b",22
"C013790","01eef3dbad8ac2c5514aae9a90184281",141
"C013790","03152a4b116dd8901e1cdd13423129f6",242
"C013790","034c37f3467e683b50a398ff36cb1518",15
"C013790","039c086ba22dbfa460b930424096f9ba",7
"C013790","0493057e10d85b7d407bb84880d7fa34",54
"C013790","04b385ed1930e1199caddad6ff41d08c",12
"C013790","0534945e9e1655a43c8c2a183be4f28f",41
"C013790","054f65da669ac1814c0345e457ff93b3",247
"C013790","0590c5d4d15cd74838e48e7d64127b31",23
"C013790","05a819ff579f5e2837ab9a8829a06465",104
"C013790","0625baaa6d6edc748260e716624da7d4",28
"C013790","06738d8188a3ce0dfecc28663f49da53",6
"C013790","06d45e1381342fe03169b43c39ea6816",7
"C013790","0759f2fa05944b1f868a40e9fab56c02",6
"C013790","078f34a07d7c5fe0f9aae7a5a8df94e7",157
"C013790","079ec0c68673c967ff520369821161c3",9
"C013790","07fd8c0c4ea60e1abe7940f65db736b4",6
"C013790","086e03b8b3b3aab02a74bfee48279145",12156
"C013790","0979959228c6f998b43e5b46b14ec14d",13
"C013790","0a161eb2cb86d8a78d36c3d4f4a12a53",35
"C013790","0a74adce8e8c3ac62ecfd7668740a3aa",4
"C013790","0b660af019d25fcc49adb44c11600f40",9
"C013790","0bb5e2771d358e6b33c6a163026723ef",263
"C013790","0df7be7fe559acd1c045dc8a7ceb8793",25
"C013790","0e5335ecc427324f9642211f2550532f",26
"C013790","0f36ead5f45a605bd1a10c88db440518",8
"C013790","0ff811a8fbf2dc39f328716c04ddaa6f",688
"C013790","104a1c8c1d786a53b91015a8452105ab",22
"C013790","110ddafafff3a28bf30fa491245965a6",106
"C013790","11c4c95526ac4cf652053d40980c03fa",49
"C013790","11cfc23849159b5fe6fd6fb3a543abbe",206
"C013790","134e5f52c8f56263d0c402d04b7fa4d6",32
"C013790","13b154a0f05bcb11f7addfc98ba61935",35
"C013790","13f2dac7bba3dcd62c88ff8e2db3e416",29
"C013790","141609de08ebf9a7469067bc4d6de2c1",42
"C013790","145642d96566019efd762b62e31aa8c3",5
"C013790","145dcf3681aa838587d05c44db8bbd98",47
"C013790","153311f3f94ec149fb76d4eb5c3d661c",155
"C013790","16151df2e965ce1768c2e0e8f5c0dac2",34
"C013790","16757d4adba37fc32677b0f0b5567b98",18
"C013790","16ad4ab708c726baa6608b4b5726b5cd",49
"C013790","170252e9e1bb4c2fe5d0b93e22151ce1",23
"C013790","17cb9f6d8a350ac88b4d09304c56e269",1128
"C013790","18e4c7b40075340794f5cc08f5ea96da",55
"C013790","19193df88550274e54bc73a8744293b4",237
"C013790","191996f13833196266b39bbc31c43d2c",15
"C013790","19d6b53f148a4cccd087666096b23f84",19
"C013790","1a384eab0087503560e19814ad080bf1",33
"C013790","1a51e84da96a6068b0bf33f192b224ad",287
"C013790","1a8f11a2d0f8764a6927fb6031673436",7
"C013790","1aac2c85cde902847cc862cb63a73c6e",8
"C013790","1af3f8347c5cac5269897e0028d8dcbc",4
"C013790","1bbb1e72e9dd1f14f14b3f38862c34ac",3
"C013790","1c29e33b0524a4c03c35e50ece4f8ab9",5
"C013790","1cbe0fb0affa5a9db8f2a55815eaa9c7",50
"C013790","1d5e161ca0f974bd1c4f96f8081b29d6",30
"C013790","1d8fdc35f6566f2351dbe10a880102f6",1
"C013790","1eeb84bdb0f4c9b676a349570510da80",15526
"C013790","1f4e5804af1c0b93f3102e4e88060ca3",271
"C013790","1f65b5fb8869acfa36b690ba097a7882",54
"C013790","2057b1bf99833ffe34acfc5b1783e8f8",19
"C013790","22906dbbc966f0b092d8930fbf844b36",9287
"C013790","229138bdd7d280236427a8e8c0b5fb8b",1492
"C013790","23bef5626239d71a123b23a91708ad8a",56
"C013790","25ab1ef6081b1fba6c9144d4eaf707b2",6
"C013790","2657ad0cc8b913a86e1539be5877b802",63
"C013790","2795d4edd38c24083ed82a149eb77a4b",34
"C013790","28807698048ccc57ee4368b22f508ef8",39
"C013790","291e1e36cee36d0036b64665a8f916e4",23
"C013790","29d068a3f6d02781edea9c4bc8a58ffc",9
"C013790","29ebabc5385e9fdebb6addbd8e9639d5",333
"C013790","2c1271ba16d82a953ce587ae2bb30c05",5
"C013790","2c4caf658cc2befd1b30409fcfc67ad3",2
"C013790","2cffd4c27dcd0f2647efa94a32e95154",14
