"oligos_id","asv_md5","count"
"C013785","4f6b8098770ddb1a03001b1760770c98",61
"C013785","01eef3dbad8ac2c5514aae9a90184281",10
"C013785","c9a4c820979c8dcc826bffd02af9a151",36
"C013785","56b7ac679ca96cedc4ea25826bbbd056",123
"C013785","eb51ff3c03b8e2491912884e2b99ecb5",62
"C013785","d4479476313460f830050a5555d6b723",12
"C013785","a5457aa8792c14c5aa719f533dea7dea",102
"C013785","e7ecec74c0b426001fce6309bd640ca0",88
"C013785","caeac88382ac46c6b91f012899e61df3",100
"C013785","d37f36e6d59d8cbdadb7c0cfda0d4d38",72
"C013785","403cfb42247f352b8ab70514eedf5c51",274
"C013785","39bff7ee94907d997b0193107ed55afe",33
"C013785","e9638122e5609bd085f7898331f8222e",62
"C013785","3d9139169abbf57463c48d7da29737da",56
"C013785","9d2ed604a04d940c0d7895a8af961e59",11
"C013785","e4cd625f541b57173288dabf59141322",59
"C013785","c9f50a0357675f550408fd440c204683",64
"C013785","9cf02569bb77e654b9aee4df6e5668d0",39
"C013785","a5ff7c3f61dc586073af38e0918936c3",107
"C013785","b348ad20759d2ecb6dea7e963d6bdb82",68
"C013785","872fdc392d9f9fe7946cb10a49b1446e",38
"C013785","407c68ac8e0bf3e7c5cdbe124ce6ff68",51
"C013785","37ec481596056d438f754a58f31a0b1c",18
"C013785","11cfc23849159b5fe6fd6fb3a543abbe",443
"C013785","110ddafafff3a28bf30fa491245965a6",29
"C013785","40cddab84dfc30c529cb2b16b7c3e3cd",96
"C013785","054f65da669ac1814c0345e457ff93b3",39
"C013785","05a819ff579f5e2837ab9a8829a06465",6
"C013785","7dae0edd6bd6be94622339f8882a0978",48
"C013785","ae347e3c5b3a598c4b5a14109985f8eb",53
"C013785","d278d54b2a182c59ab52865ca2ecf964",22
"C013785","6ab9bbcbd4ea577b126e62b09372b1b0",118
"C013785","03152a4b116dd8901e1cdd13423129f6",46
"C013785","391f1976bfe0c51cfa33b6a1b1d91451",176
"C013785","16151df2e965ce1768c2e0e8f5c0dac2",5
"C013785","95041e849190e6ceea56df4104fb3058",63
"C013785","ffdac4d27b2bcef29764709fdba88412",44
"C013785","817082870b394805a5041d87dd09ba13",109
"C013785","28807698048ccc57ee4368b22f508ef8",11
"C013785","f00c5b924bc30c25779e4f79df7146fb",179
"C013785","e6b70d3e5b988f4b4e6785a7c8c317df",60
"C013785","88ff88bae2b7c6e4078b25719cae7da0",69
"C013785","6edc319d5b7b95dcc79bc3f7eed300b3",367
"C013785","1f4e5804af1c0b93f3102e4e88060ca3",38
"C013785","78cf67b271bdcf1027a55dcfdb439f49",20
"C013785","d156e881935e48a7eff137f7133cbbbb",47
"C013785","6a4a331558040c9bc388ec6cc67e7c50",17
"C013785","a2ea1219d9a87813b350feb0b848edfc",76
"C013785","1a51e84da96a6068b0bf33f192b224ad",11
"C013785","0bb5e2771d358e6b33c6a163026723ef",28
"C013785","3c3dd1920c0a929b82d8f5c90c8a7e8b",60
"C013785","affd40651658ad209f7745a1596ecc0d",239
"C013785","ec730838e5ec3494644dbc978eeb3b06",8
"C013785","ac8aa62507312329b53f68514f15c49a",52
"C013785","5d09b65787d1267d8a93431b4d20670e",20
"C013785","562b615787188bcf0fb14bdefc959d66",16
"C013785","b951d5ff72232e053249f7b78d41a911",39
"C013785","a2de852b54768c56e1570d7d81dcdd40",30
"C013785","d47824a3725cc32f69736842eddd4b5e",59
"C013785","4b47d012c923e0de26b7a25953c1334f",46
"C013785","3d820c98693302c4ce3d3900b3f3360a",115
"C013785","bee3121130bdbfe3752dfb0b8263cc85",15
"C013785","f244166d142d724695ec3dc68932ee0b",68
"C013785","a4435647e7de547997d640421394a4d6",21
"C013785","a097907bb7040b8ff24e6dae91108e57",25
"C013785","54f2ce4280e1ec616bf785148c5af405",228
"C013785","dcc23843c67f00f642aad22622d63f18",122
"C013785","9b281647311aae85b0901f62afdf427d",46
"C013785","6744cb6b2f45fc5bb7922053eb01b259",48
"C013785","60d093df02249ffdd64573daa30fa346",33
"C013785","9d5a7e0b80073485319cfb9cdfbbec55",60
"C013785","4617357625f7cd0cca1fdf0fa2ca65f6",38
"C013785","0cfe17eb8769cdb0724ffd25952b1da6",238
"C013785","b07e98d8cb72b375ae38d1a933282818",50
"C013785","0173407a5eb79c4829e55f4132975052",20
"C013785","c447e8862a71fc304db457db4c81c78c",60
"C013785","c5498b3cb98b2304a07fff11edec1a62",24
"C013785","9f1a3f7cade83f4cd108fd0452936dfb",10
"C013785","18e4c7b40075340794f5cc08f5ea96da",49
"C013785","a8a404f2206dfa0c26cd9912f696f2ba",11
"C013785","a5718641e660d5a27303aa8371dc6a39",22
"C013785","5b994d0ef27e55ae291852b2ae2dabf2",8
"C013785","32538b1ee435de0882e1cccb0c560f41",66
"C013785","64b5ea12e800f9fad9edff4d2690bbb8",12
"C013785","8154ac02cd66fa08d10339c4770bd9b5",230
"C013785","40b9cf4bb09dbfb87296e00d30b1162d",12
"C013785","e501158cfb380aa413b84b9efac06fc6",76
"C013785","ff626a73d943144fd45821fdf9443ca5",12
"C013785","8a5454c097394fbef4cd6fc5a3768300",66
"C013785","d9370a94109a75fcf0db9340f87f92be",12
"C013785","0a161eb2cb86d8a78d36c3d4f4a12a53",8
"C013785","1cbe0fb0affa5a9db8f2a55815eaa9c7",14
"C013785","77f711dd5f962be01f2c8cbe2c9fdcee",20
"C013785","bb2efd2291d2175492332fe95ce6ffab",14
"C013785","a804e94b37daf89d9be3e7429ab22f5e",23
"C013785","64869571ca106b71bf92dea24689ba7e",16
"C013785","adb0bbb0a30342c70f2cca951acefbfb",19
"C013785","078f34a07d7c5fe0f9aae7a5a8df94e7",24
"C013785","fcaa095cef042fab3ccadcf1bd6fab43",13
"C013785","cb49497358ffff111ac17970885e2542",22
"C013785","c32b702567f86c416a74ad5ef2b81ac5",17
"C013785","461cf447c2a982126ecaf941fa6266f2",10
"C013785","68ee630dde23de6b04f0bcb754fe1c4d",12
"C013785","16ad4ab708c726baa6608b4b5726b5cd",23
"C013785","5af3f0e84eb1693c4afa232fc0611fe4",29
"C013785","23bef5626239d71a123b23a91708ad8a",15
"C013785","a82ca62390c539053c5a7bb25d803689",41
"C013785","f5d49d4c17c4bf7858c170fcae2956ac",1
"C013785","e1c8eeebd1583c4e5f5ebad69d4152ea",9
"C013785","73cb9b06154d25f03b47016fb117e4d2",6
"C013785","45db7dda081716ffcc557f1161a9abc5",19
"C013785","c2ffb2aefdb7fdff5972b38750c2acd8",15
"C013785","fab516daaafbd0eb9a8d1b646f055537",9
"C013785","2795d4edd38c24083ed82a149eb77a4b",3
"C013785","e41ee592377ec657dd4cf5eac86f89aa",12
"C013785","ce4c3fd7f137597e4b8310c4f4dfb9bf",8
"C013785","a8faa41908e1a48bfcb1ac6f96aac5e4",25
"C013785","ccab6954fcc970b7d17998c10514f226",35
"C013785","42698386e93b6f080890af6ee15b3296",119
"C013785","3dbdd46940d6ed01fac45fe91401adc2",9
"C013785","a24bc4207fe32054c6a202d24a4b7979",17
"C013785","9e051be8b771505c48bcaa451ec10182",30
"C013785","797291751fa63bc59b06fa91ff85cc2d",51
"C013785","2ab9dca605f9917cb9b5911f55c93e51",16
"C013785","7983faf1f7ce71e39bdaad606c62bc2d",9
"C013785","64c6fdfb3195bc6a4d71cbf760b5b38e",22
"C013785","4253bf81af4b4d9a9e1ab4f1c1cd1cea",7
"C013785","ae19f1b31eaa8bcc3b106375f9a522c1",115
"C013785","0909da94bf4f5e3169a43b267ef4bd14",44
"C013785","65851f35b12117493e80528922acaadd",30
"C013785","890a0b4689a9c19a715435d1d298fb22",3
"C013785","d2a77dd812a87af9ddcde9ae108afa50",6
"C013785","1d5e161ca0f974bd1c4f96f8081b29d6",8
"C013785","13f2dac7bba3dcd62c88ff8e2db3e416",6
"C013785","dc1217df2cdede4f24cbe9d348298f2f",7
"C013785","0df7be7fe559acd1c045dc8a7ceb8793",6
"C013785","df9f318c9faba8173f2cdb5364b1f210",4
"C013785","df1c750919fa524a83b7c8505927432e",5
"C013785","2f3300bc6df385c3e696d64bc42d00c4",9
"C013785","7a2a348cd8e85020cf8f6a745ab6bfe8",6
"C013785","1a384eab0087503560e19814ad080bf1",9
"C013785","e63e341bffa30cf21f9f15e45da37bc2",6
"C013785","89440f163033d44dfdd96dc15b4585cf",11
"C013785","9db0f15ff6c904f13533c65539529829",31
"C013785","56cb1184e35ef52e99c4544fe8aed2b3",27
"C013785","b0d9e13edf8a29088eb42e949427c8af",25
"C013785","1fd8938599cdea875e12e8b50b978197",26
"C013785","865a5368b50efef52e8db06cbd3934c0",13
"C013785","0853800deb7219feffa64c42e0067a5c",4
"C013785","32a63e704a79cf25f2e3faca8d380c12",15
"C013785","b0db1dcb10be946d64b111771e8a96c4",5
"C013785","4ea84e3224e2c36a84ddb0ad2e86b554",18
"C013785","c275dc32fdf74faccab5b5055d5fdfb4",9
"C013785","f1d185e0fc326411522e98005e87612a",10
"C013785","fb060b54081514118baf8cc22f25aa74",15
"C013785","0f8d4aecc286525aca2af07ae1c48b52",24
"C013785","7cb70838ad7386714b08b5291c65249a",11
"C013785","134e5f52c8f56263d0c402d04b7fa4d6",60
"C013785","6ac5bcd9c892eaebd42a0e94eb9d7110",14
"C013785","eb94f7d3d760401c2473bf36e952ec3e",10
"C013785","9532cdfb6f5ecc038075dfd922e1f7fc",8
"C013785","952d85d315ba5989f4c05a81adc49bfd",2
"C013785","45fe15551610d2217caac94d8a256d7e",11
"C013785","76fa8b48b62954f4959c441aac166f50",22
"C013785","ae3b2a6424b40b670496cb30f0e5e579",66
"C013785","ebcc0017ebc042d40b75e833320bbf18",15
"C013785","a979015eaf57800cf99f1437ee48726c",12
"C013785","5b4670dddf6ff4b51f075eb6a64f99bb",12
"C013785","6a194f842f50581a2e1abb31545f2197",10
"C013785","c53897ae4cb2e76cb68cd602d7a33ce9",40
"C013785","4c6e7733ed0bf8d860347934d6a301c8",20
"C013785","a837b135793631ef9d4c3354d15358c2",25
"C013785","8895bbc83d3a960106c5deec31358559",8
"C013785","ad3f0595f7bbc9f110156e46e9680668",30
"C013785","ac7dc0eb429484d0e24eba2cc4c34418",17
"C013785","0534945e9e1655a43c8c2a183be4f28f",25
"C013785","febff57e7f792877ccfe74c638ef3dec",7
"C013785","4a81fa1d998735707cd62ed5d1173677",52
"C013785","d3f32277bb1b1ba21bd15fa8af7f157c",4
"C013785","b235f1e7e53eee3eecd4588ce7facd99",11
"C013785","f0a56bd456653a40d02ab59cea62bf08",2
"C013785","d6e401ad002ab6b8faf24eb950a95d09",12
"C013785","54c069a71dddc7623f0c6de04ee69212",62
"C013785","0979959228c6f998b43e5b46b14ec14d",8
"C013785","c1d89ff597edd153adbe26bf0c4e1b7c",6
"C013785","38c468f5cd4ef04415fdacd31bfb5e07",9
"C013785","7831f07b9d246c31520ab90fb46a97ba",13
"C013785","7834e06c5f9a039fcd6d7456cd2872d5",5
"C013785","1166ee1b73cac9acbb7c48473bc562ca",8
"C013785","4d0a6dadc987270794445cb2e391ae11",7
"C013785","0625baaa6d6edc748260e716624da7d4",8
"C013785","b789ed3b8b461e4b52546ca86ff7b835",1
"C013785","0f36ead5f45a605bd1a10c88db440518",14
"C013785","5b2d60ea1f43e9486913a5f23968c3be",23
"C013785","fb56734e539a9202cd0c983501693d1e",11
"C013785","7c5e9364cb4046af2c950524d1deb63b",9
"C013785","19201781b63f3ecbf273e71a0babe3c3",9
"C013785","6fe466be551736dad781ddb89f695138",5
"C013785","9d2bd7a29b6aa2d1e824eb08d7178d4c",12
"C013785","ca281e1b4594a1d40164e5ba4e74d87e",3
"C013785","ccb70f77fecebab29a1aff9dcebe4b77",9
"C013785","00bd67c6374833d81b59d7abe00bf603",10
"C013785","d31f0bd707cdf4fbdc59beefde78e93c",5
"C013785","db636c785be4e12f0ea586b1ac1f8273",4
"C013785","191996f13833196266b39bbc31c43d2c",8
"C013785","16757d4adba37fc32677b0f0b5567b98",8
"C013785","7ccbde67e8ba4e3aea0c068759784dad",2
"C013785","97df86c4ebd7af5e8031f82cc36e69fe",1
"C013785","d97e62ec72dd1a16164a309db0fa4ec7",8
"C013785","86e9a45703fbff8aa179220bb4014a97",4
"C013785","4d2632df4e40e721d6df5554bf4c5f3e",6
"C013785","b19073d49074537db3a0cb51027ce416",5
"C013785","c740c0f4aa108f182ebf87815c6637c1",3
"C013785","a2c8ea26d59e60416bd0626422b9d72e",7
"C013785","0b99251097860a179b9c8d7a178fe9fb",7
"C013785","65526fc415fd2d898fad51cc9e37b5fd",6
"C013785","cd416c4ef6849088413fb75ea9aa1323",5
"C013785","65de0d601aac67ca27dbaea7c372262f",14
"C013785","240a754a1528919bcbb0b6058ee68df5",3
"C013785","cb9b737d97e53f0dd58fbc2d45640131",1
"C013785","815fe18551f0bb625aa54312e49b5f1c",10
"C013785","92808b7c7a0a44e3e663e5f92dc00538",4
"C013785","2beaa4928cb4a38a09f6eb54c619d4c8",30
"C013785","a585a20738df1c1056562e0e9a5dc18c",26
"C013785","24f88d9332a749ad17ced435a681fe19",3
"C013785","01ee860159f2eb326a00dde356a7b986",24
"C013785","50716172640001b8c3d27850ad04ef1a",1
"C013785","67c086f7a0700d25ed244253895abecd",5
"C013785","43ff6217db1ca9cb2ba9dad7d3ee6fc2",1
"C013785","48083b4cdc231a7705f3f31f4c88c95e",14
"C013785","7ed041b5b5fa8b812f725963e70c1265",13
"C013785","8c305c3239374d9e7aac2592929e34e9",1
"C013785","884424c11b42c394c3efe740f8120bba",1
"C013785","0906050b1f59bde0aa8973e2c64fe277",1
"C013785","0cd12e08e484507ec7a34fffb4f8a431",11
"C013785","9887f3eaa3d6f9aaaccd8fbeb2adeab0",11
"C013785","b7db2ec3d76c49f734e72679939a542c",10
"C013785","7e87c4f2b69105e073742488791b510f",10
"C013785","0543d4d329020f8ae4490100095aca11",7
"C013785","472349075ac972241b8b5c112af3bcbe",7
"C013785","964c4c3c985964b00ff2f6603d3ffc9f",1
"C013785","a52498e078042bdd011ce4989a70b916",5
"C013785","739d276d6c44f09971dc38fa7b2ac1ab",4
"C013785","f482d0bbf5e65b5925ee6df9112d6678",4
"C013785","d4201b534dab74d37ff9a79f5ed04a73",4
"C013785","6e62abfa8ce11490d6c5a42ca8e184da",4
"C013785","a9853fbf0bc25b906d813e8df51a4301",3
"C013785","52a075772cd822fe2d2ae14ebc32b971",3
"C013785","0a26b47cfe5ab9e312d8780d2a41683a",3
"C013785","2b092e88b9a8a8eac10e710a4136caae",3
"C013785","31c198e8f0fd3d39e9104cd17ca7ea60",3
"C013785","a2f26dccc420c3d65717af8318a34b57",2
"C013785","c9901461cf17eef8d01607ba664ad02f",2
"C013785","664b3ea21622c57766c69aa886be1af2",2
"C013786","d9f6dae59e085f8c5ef3fd45fcfd271f",10394
"C013786","ff4168f7dcc985c792c8d4ba79ca410e",9198
"C013786","1eeb84bdb0f4c9b676a349570510da80",3341
"C013786","3e284a23c7e3951c79a8fc7840b58e1d",2906
"C013786","086e03b8b3b3aab02a74bfee48279145",3875
"C013786","22906dbbc966f0b092d8930fbf844b36",2848
"C013786","5e0eda046447a51941b516476494eb49",5285
"C013786","c63fee580dc2ab4930311598ced1d31c",4771
"C013786","4341830a92aacecc15fda36fdb3f894d",13
"C013786","783aee24cbdbce7e111cc6d05e5348d0",792
"C013786","a578695a6ce9b9ae43c22aa71e44aab5",13
"C013786","635c747d1aecc4045716d96334169bc0",693
"C013786","b9ec8c7459ca9383e76b6ca9b415ade5",39
"C013786","df7c1a04e127721f10462730ee129835",560
"C013786","17cb9f6d8a350ac88b4d09304c56e269",419
"C013786","29ebabc5385e9fdebb6addbd8e9639d5",174
"C013786","cfa0e5d56bcf6ea68f4d852d90cf1a4c",174
"C013786","52ff8efa6737ad51930a68dbaea8974b",465
"C013786","3f279abfe07648d45b1b6da4a0ef5ef8",399
"C013786","eb6e557cfe22d37e8352511360e98547",371
"C013786","e31a4d211f33dc5810ae54f9d4135e6e",449
"C013786","f926917fe99bca15c4b5844a4aec4a13",337
"C013786","83ddd4f903918cc10374dde62b3a1eb3",211
"C013786","f8fac284cdb47372db1771ff91901f18",374
"C013786","3a47ad4b33c086f26eea8e258ec76698",205
"C013786","3db9af69aed5d5b30f60051aeaae9813",76
"C013786","919e35cff4af814b76304c49f5107f19",83
"C013786","5ad82c92d61d894575b9b166743f67cd",65
"C013786","75178890a3690fb184b441a1a55b4e3c",378
"C013786","b802e6277d40c82d60fee0e857f3bb67",426
"C013786","a433f8831ed274a4e108335a4dbacb42",62
"C013786","86c12c9ac8c88fd5a15aa18d8e728807",47
"C013786","4f6b8098770ddb1a03001b1760770c98",416
"C013786","01eef3dbad8ac2c5514aae9a90184281",81
"C013786","c9a4c820979c8dcc826bffd02af9a151",303
"C013786","56b7ac679ca96cedc4ea25826bbbd056",293
"C013786","eb51ff3c03b8e2491912884e2b99ecb5",236
"C013786","d4479476313460f830050a5555d6b723",80
"C013786","a5457aa8792c14c5aa719f533dea7dea",293
"C013786","e7ecec74c0b426001fce6309bd640ca0",1023
"C013786","caeac88382ac46c6b91f012899e61df3",42
"C013786","d37f36e6d59d8cbdadb7c0cfda0d4d38",67
"C013786","403cfb42247f352b8ab70514eedf5c51",365
"C013786","39bff7ee94907d997b0193107ed55afe",303
"C013786","e9638122e5609bd085f7898331f8222e",190
"C013786","3d9139169abbf57463c48d7da29737da",8
"C013786","9d2ed604a04d940c0d7895a8af961e59",133
"C013786","e4cd625f541b57173288dabf59141322",68
"C013786","9cf02569bb77e654b9aee4df6e5668d0",93
"C013786","a5ff7c3f61dc586073af38e0918936c3",148
"C013786","c76abb9efea29b546d5d7116f7534fff",139
"C013786","b348ad20759d2ecb6dea7e963d6bdb82",803
"C013786","872fdc392d9f9fe7946cb10a49b1446e",68
"C013786","407c68ac8e0bf3e7c5cdbe124ce6ff68",160
"C013786","37ec481596056d438f754a58f31a0b1c",185
"C013786","11cfc23849159b5fe6fd6fb3a543abbe",185
"C013786","110ddafafff3a28bf30fa491245965a6",105
"C013786","40cddab84dfc30c529cb2b16b7c3e3cd",135
"C013786","e9bfd92cd7ebe540272e59f57aac4759",22
"C013786","054f65da669ac1814c0345e457ff93b3",171
"C013786","7e5c384bc4030321d0d2aa1c86bea851",82
"C013786","05a819ff579f5e2837ab9a8829a06465",35
"C013786","7dae0edd6bd6be94622339f8882a0978",144
"C013786","76c223d5ee1f6e0538666467d724dafc",140
"C013786","153311f3f94ec149fb76d4eb5c3d661c",76
"C013786","ae347e3c5b3a598c4b5a14109985f8eb",262
"C013786","d278d54b2a182c59ab52865ca2ecf964",99
"C013786","6ab9bbcbd4ea577b126e62b09372b1b0",157
"C013786","03152a4b116dd8901e1cdd13423129f6",147
"C013786","391f1976bfe0c51cfa33b6a1b1d91451",74
"C013786","16151df2e965ce1768c2e0e8f5c0dac2",87
"C013786","95041e849190e6ceea56df4104fb3058",154
"C013786","ffdac4d27b2bcef29764709fdba88412",210
"C013786","817082870b394805a5041d87dd09ba13",154
"C013786","28807698048ccc57ee4368b22f508ef8",88
"C013786","f00c5b924bc30c25779e4f79df7146fb",66
"C013786","e6b70d3e5b988f4b4e6785a7c8c317df",147
"C013786","88ff88bae2b7c6e4078b25719cae7da0",158
"C013786","6edc319d5b7b95dcc79bc3f7eed300b3",135
"C013786","66e5ab8ca23b8b7332531fed43a1067c",13
"C013786","1f4e5804af1c0b93f3102e4e88060ca3",124
"C013786","78cf67b271bdcf1027a55dcfdb439f49",55
"C013786","d156e881935e48a7eff137f7133cbbbb",99
"C013786","f7a9e9a83b79b1ea504d32da2d8290e9",9
"C013786","6a4a331558040c9bc388ec6cc67e7c50",81
"C013786","a2ea1219d9a87813b350feb0b848edfc",60
"C013786","1a51e84da96a6068b0bf33f192b224ad",117
"C013786","0bb5e2771d358e6b33c6a163026723ef",67
"C013786","3c3dd1920c0a929b82d8f5c90c8a7e8b",132
"C013786","affd40651658ad209f7745a1596ecc0d",547
"C013786","ec730838e5ec3494644dbc978eeb3b06",29
"C013786","ac8aa62507312329b53f68514f15c49a",90
"C013786","5d09b65787d1267d8a93431b4d20670e",86
"C013786","e326d152fc59493e2c851ec1c6def855",72
"C013786","562b615787188bcf0fb14bdefc959d66",24
"C013786","b951d5ff72232e053249f7b78d41a911",145
"C013786","a2de852b54768c56e1570d7d81dcdd40",21
"C013786","d47824a3725cc32f69736842eddd4b5e",74
"C013786","4b47d012c923e0de26b7a25953c1334f",126
"C013786","3d820c98693302c4ce3d3900b3f3360a",177
"C013786","bee3121130bdbfe3752dfb0b8263cc85",73
"C013786","70d21650aef9624c725fcbd46d9c7cf9",92
"C013786","f244166d142d724695ec3dc68932ee0b",112
"C013786","a4435647e7de547997d640421394a4d6",54
"C013786","a097907bb7040b8ff24e6dae91108e57",79
"C013786","54f2ce4280e1ec616bf785148c5af405",486
"C013786","11c4c95526ac4cf652053d40980c03fa",34
"C013786","dcc23843c67f00f642aad22622d63f18",150
"C013786","9b281647311aae85b0901f62afdf427d",44
"C013786","6744cb6b2f45fc5bb7922053eb01b259",62
"C013786","60d093df02249ffdd64573daa30fa346",135
"C013786","9d5a7e0b80073485319cfb9cdfbbec55",89
"C013786","4617357625f7cd0cca1fdf0fa2ca65f6",140
"C013786","cd6d522522d6afd9b513211d15ad5f49",16
"C013786","0cfe17eb8769cdb0724ffd25952b1da6",229
"C013786","45d8d1b7497551eac190fa5b7f66272b",71
"C013786","b07e98d8cb72b375ae38d1a933282818",31
"C013786","0173407a5eb79c4829e55f4132975052",41
"C013786","c447e8862a71fc304db457db4c81c78c",103
"C013786","c5498b3cb98b2304a07fff11edec1a62",52
"C013786","9f1a3f7cade83f4cd108fd0452936dfb",17
"C013786","18e4c7b40075340794f5cc08f5ea96da",42
"C013786","487659277ad5def65c25caccc9df8dba",43
"C013786","a8a404f2206dfa0c26cd9912f696f2ba",61
"C013786","49cd1c63896b8b29150b46e140a79f64",49
"C013786","a5718641e660d5a27303aa8371dc6a39",34
"C013786","5b994d0ef27e55ae291852b2ae2dabf2",37
"C013786","9f11e117b1e8ee0534997d1dc4fbb2b9",98
"C013786","32538b1ee435de0882e1cccb0c560f41",48
"C013786","64b5ea12e800f9fad9edff4d2690bbb8",27
"C013786","8d681ea332141fc727dbc965c736c040",34
"C013786","8154ac02cd66fa08d10339c4770bd9b5",182
"C013786","239e98f632cf780e4b2bf27a60da94cb",29
"C013786","1459d7ce6b611c1237eca466616c0249",59
"C013786","40b9cf4bb09dbfb87296e00d30b1162d",178
"C013786","e501158cfb380aa413b84b9efac06fc6",74
"C013786","ff626a73d943144fd45821fdf9443ca5",74
"C013786","8a5454c097394fbef4cd6fc5a3768300",72
"C013786","d9370a94109a75fcf0db9340f87f92be",160
"C013786","0a161eb2cb86d8a78d36c3d4f4a12a53",50
"C013786","13bf1a1db2752793993665c93055cdb7",375
"C013786","1cbe0fb0affa5a9db8f2a55815eaa9c7",127
"C013786","77f711dd5f962be01f2c8cbe2c9fdcee",155
"C013786","bb2efd2291d2175492332fe95ce6ffab",71
"C013786","0143a02f9ec07cd969397e13b0ad54aa",35
"C013786","104a1c8c1d786a53b91015a8452105ab",6
"C013786","a804e94b37daf89d9be3e7429ab22f5e",20
"C013786","64869571ca106b71bf92dea24689ba7e",65
"C013786","85f3ea9a4aad47a6211f799e67602299",79
"C013786","adb0bbb0a30342c70f2cca951acefbfb",15
"C013786","5a3b3270e3d2b3f7e0d8bc00b82463ae",293
"C013786","078f34a07d7c5fe0f9aae7a5a8df94e7",76
"C013786","fcaa095cef042fab3ccadcf1bd6fab43",231
"C013786","cb49497358ffff111ac17970885e2542",48
"C013786","c32b702567f86c416a74ad5ef2b81ac5",16
"C013786","461cf447c2a982126ecaf941fa6266f2",34
"C013786","1e9124fc29f5bec98c0649509fe482dd",37
"C013786","68ee630dde23de6b04f0bcb754fe1c4d",234
"C013786","5af3f0e84eb1693c4afa232fc0611fe4",53
"C013786","1baedfc9b8495f93f167298fd701c801",14
"C013786","6dd018bfe73f0f7db5c179f3f24e939d",69
"C013786","23bef5626239d71a123b23a91708ad8a",34
"C013786","a82ca62390c539053c5a7bb25d803689",55
"C013786","e1c8eeebd1583c4e5f5ebad69d4152ea",34
"C013786","4c8037f8b96cba70837e2dbf114ed555",5
"C013786","73cb9b06154d25f03b47016fb117e4d2",218
"C013786","470b328e3f7e4cacccad10ede35b050c",66
"C013786","c2ffb2aefdb7fdff5972b38750c2acd8",1
"C013786","3c1eb7e7e117eb65d0601a442fbaa3cb",14
"C013786","fab516daaafbd0eb9a8d1b646f055537",256
"C013786","5ed6cdc1875a64d649760be4c2478a6d",78
"C013786","b2c5c4b37985fb67dac6c12e8546165d",5
"C013786","e41ee592377ec657dd4cf5eac86f89aa",31
"C013786","1f65b5fb8869acfa36b690ba097a7882",24
"C013786","ce4c3fd7f137597e4b8310c4f4dfb9bf",29
"C013786","878badb02bd9045d152489109ea52182",39
"C013786","a8faa41908e1a48bfcb1ac6f96aac5e4",49
"C013786","5c78eefadfec05eb10667f64c08ab7de",69
"C013786","ccab6954fcc970b7d17998c10514f226",50
"C013786","f8e006d2a15508dbddd122c08633f9ce",51
"C013786","42698386e93b6f080890af6ee15b3296",33
"C013786","a37c2b81616af923a7871ad1d19a2cb1",29
"C013786","3dbdd46940d6ed01fac45fe91401adc2",102
"C013786","a24bc4207fe32054c6a202d24a4b7979",124
"C013786","7ba673395070fc14c72addc057fe6acd",36
"C013786","3d8383ac987b8b096c7ac0ef202dd885",26
"C013786","9e051be8b771505c48bcaa451ec10182",22
"C013786","f077a13e3e7baf23a40887511e0d8007",40
"C013786","ac1f1b5f1187bee0f7c6c02b0728f6f7",44
