"oligos_id","asv_md5","count"
"C013838","824a22b5dc30a5641089a9bf5f89ef33",113
"C013838","db09a91ce6e211f57c186edeb3dcb96c",108
"C013838","a168cc365c5aa0b3e54939520e0babfb",82
"C013838","919e35cff4af814b76304c49f5107f19",13
"C013838","5ad82c92d61d894575b9b166743f67cd",10
"C013838","76c223d5ee1f6e0538666467d724dafc",9
"C013838","0ff811a8fbf2dc39f328716c04ddaa6f",64
"C013838","c9a4c820979c8dcc826bffd02af9a151",16
"C013838","39bff7ee94907d997b0193107ed55afe",17
"C013838","b951d5ff72232e053249f7b78d41a911",11
"C013838","a5457aa8792c14c5aa719f533dea7dea",25
"C013838","45edbfee65f6325d96bcffda1973f09f",85
"C013838","56b7ac679ca96cedc4ea25826bbbd056",35
"C013838","a433f8831ed274a4e108335a4dbacb42",116
"C013838","f244166d142d724695ec3dc68932ee0b",13
"C013838","9ceb8b24cebd5a1ceea45507f2a15c01",62
"C013838","eab549c9aefa6c50b3fd7dd111d11ab4",86
"C013838","4f6b8098770ddb1a03001b1760770c98",9
"C013838","6ab9bbcbd4ea577b126e62b09372b1b0",40
"C013838","905e11a8eea57bf3e99943efd6a93b20",48
"C013838","caeac88382ac46c6b91f012899e61df3",86
"C013838","817082870b394805a5041d87dd09ba13",22
"C013838","d278d54b2a182c59ab52865ca2ecf964",7
"C013838","11cfc23849159b5fe6fd6fb3a543abbe",10
"C013838","e17ed784f4d47713b4dcdc3323add449",20
"C013838","3e648a5ca3aa5a781432b7ea5d137c94",36
"C013838","eb51ff3c03b8e2491912884e2b99ecb5",22
"C013838","60d093df02249ffdd64573daa30fa346",22
"C013838","e9638122e5609bd085f7898331f8222e",21
"C013838","16151df2e965ce1768c2e0e8f5c0dac2",1
"C013838","4617357625f7cd0cca1fdf0fa2ca65f6",24
"C013838","3b8312a767d79e8b1335a9831b8ece3b",5
"C013838","c9f50a0357675f550408fd440c204683",13
"C013838","3d9139169abbf57463c48d7da29737da",12
"C013838","0bb5e2771d358e6b33c6a163026723ef",15
"C013838","562b615787188bcf0fb14bdefc959d66",171
"C013838","01eef3dbad8ac2c5514aae9a90184281",40
"C013838","d4479476313460f830050a5555d6b723",28
"C013838","c56be65fad26dc6fcef289dd9aa5f021",48
"C013838","0f8d4aecc286525aca2af07ae1c48b52",3
"C013838","a2de852b54768c56e1570d7d81dcdd40",93
"C013838","ae347e3c5b3a598c4b5a14109985f8eb",8
"C013838","ae89aa8223bd185b1f435c05affc7fa2",14
"C013838","ffdac4d27b2bcef29764709fdba88412",7
"C013838","f75540faca7423f264743d65c499cdd1",31
"C013838","eb45d5adfe57855e54968ed2d292c588",24
"C013838","0e5335ecc427324f9642211f2550532f",13
"C013838","8a5454c097394fbef4cd6fc5a3768300",8
"C013838","e501158cfb380aa413b84b9efac06fc6",9
"C013838","2795d4edd38c24083ed82a149eb77a4b",14
"C013838","37fc4a0502f5afca7537a171cde8cd38",57
"C013838","a097907bb7040b8ff24e6dae91108e57",8
"C013838","a778d89417ab5bc0165a6845ab090847",29
"C013838","fc84a63da27724ea0fa34f1001551ab4",47
"C013838","f5d49d4c17c4bf7858c170fcae2956ac",5
"C013838","c5498b3cb98b2304a07fff11edec1a62",6
"C013838","8052db60f1d703aaa8fd15a38b267644",30
"C013838","2ac791064085537aefd7209b9c3bcaaa",24
"C013838","03152a4b116dd8901e1cdd13423129f6",3
"C013838","6744cb6b2f45fc5bb7922053eb01b259",8
"C013838","f90041d19f4bbedd8fbdcbbe8dd6b903",9
"C013838","4451f128ee4f644bdbf96150bfefeaeb",16
"C013838","b348ad20759d2ecb6dea7e963d6bdb82",6
"C013838","64869571ca106b71bf92dea24689ba7e",8
"C013838","10e1240541ba85dee108a84a1ebb7fa6",11
"C013838","e41ee592377ec657dd4cf5eac86f89aa",4
"C013838","9d5a7e0b80073485319cfb9cdfbbec55",8
"C013838","b7f2ce71baf9fa5e19b1d52a06aee71e",21
"C013838","104a1c8c1d786a53b91015a8452105ab",12
"C013838","c6f0827fb591a421023592676e0fac3a",4
"C013838","261e2eba91873803693937cb96180c57",7
"C013838","18e4c7b40075340794f5cc08f5ea96da",4
"C013838","85f3ea9a4aad47a6211f799e67602299",5
"C013838","d0b17d4a44d10e6e66b846cca6a0de5c",9
"C013838","1d5e161ca0f974bd1c4f96f8081b29d6",5
"C013838","1bac0ca48c588493b54aa52318977e7f",10
"C013838","4418e7d36c440b66745831c4492267a4",5
"C013838","0173407a5eb79c4829e55f4132975052",46
"C013838","340af30ac515f8bf55d3c5606a9c8748",12
"C013838","a5718641e660d5a27303aa8371dc6a39",32
"C013838","df1c750919fa524a83b7c8505927432e",7
"C013838","df9f318c9faba8173f2cdb5364b1f210",8
"C013838","79ee416b12f5addcb4ba206102a5b8cf",7
"C013838","05dfef72696799bc57e6ac7804f24ba8",19
"C013838","f68b3f60fedbb3bdd4aeaf38610f95c1",5
"C013838","289e76472eb7c14b07763178d856739f",7
"C013838","f77f956613afdd17ca392cad6d711040",6
"C013838","0f36ead5f45a605bd1a10c88db440518",18
"C013838","d56f98ee71684769d12fc4c3fb33bbf7",7
"C013838","00bd67c6374833d81b59d7abe00bf603",13
"C013838","4eb1158a903a4bc5682727c21479f03c",5
"C013838","f7350ce2f530627a1dfcf26b079574ea",19
"C013838","47a21b54b55b6ec881a5aac5e58716fd",8
"C013838","9cbe8c15866c8b204476aca76cec5dbc",4
"C013838","d1959168ae381ed056ed9143e1bc421c",5
"C013838","e9a5ace703173eeeb871cebfa0755519",3
"C013838","a19e555f81f0f873f30a4117622ed4f5",4
"C013838","c0637e7810005f3ff65387ea88462a8a",5
"C013838","8f6ccab3664fca7b7d8c71592c9eb2a3",15
"C013838","2d4f290e6ef16b60edfdeb97221e6b62",14
"C013838","e490cd7115908d5d3f58e61ecc77df08",11
"C013838","898a5b70763dc395bbd67d83e6f964cf",11
"C013838","b5f1255550018ccb66328aefeaa64be9",6
"C013838","bafc537014f9276d6ab6a37049c52673",6
"C013838","04a730a087012776effd7f5d85a7cc70",5
"C013838","3f2444e076ada04abc955af95e364d9e",5
"C013838","c9f23ffcdcac335c82c7abec5357e631",5
"C013838","d3526ce68e32621753e5fd7d9419b68f",4
"C013838","808e27961bf5bedb8856087caf24f29e",4
"C013838","78c77b5aed28e4c94f9949e0e4b4e366",4
"C013838","c3cae174efbc3314ab8f3a6e1704f549",3
"C013838","d4201b534dab74d37ff9a79f5ed04a73",3
"C013838","a7fc4cf3a793fc87ec03919ccb1b0395",3
"C013838","05dd611f50237e2ac1200b71b5f1f244",2
"C013838","720b59d4c72a32025a35e732fe176794",2
"C013838","c6dfce0464fa485d1959b809ea1ceceb",1
"C013838","5d06cf63c9fc7550667f2734c5334e2c",1
"C013838","07ff72e20e8b9c68f13156a0933a74d3",1
"C013839","d9f6dae59e085f8c5ef3fd45fcfd271f",2948
"C013839","ff4168f7dcc985c792c8d4ba79ca410e",2705
"C013839","086e03b8b3b3aab02a74bfee48279145",237
"C013839","22906dbbc966f0b092d8930fbf844b36",216
"C013839","1eeb84bdb0f4c9b676a349570510da80",1008
"C013839","3e284a23c7e3951c79a8fc7840b58e1d",1054
"C013839","e980674deef10b8eb25f03073b8a876d",91
"C013839","4341830a92aacecc15fda36fdb3f894d",198
"C013839","a578695a6ce9b9ae43c22aa71e44aab5",4406
"C013839","b9ec8c7459ca9383e76b6ca9b415ade5",3667
"C013839","0df7be7fe559acd1c045dc8a7ceb8793",1415
"C013839","dc1217df2cdede4f24cbe9d348298f2f",1240
"C013839","783aee24cbdbce7e111cc6d05e5348d0",56
"C013839","5e0eda046447a51941b516476494eb49",296
"C013839","c63fee580dc2ab4930311598ced1d31c",273
"C013839","635c747d1aecc4045716d96334169bc0",65
"C013839","52ff8efa6737ad51930a68dbaea8974b",43
"C013839","1f65b5fb8869acfa36b690ba097a7882",1031
"C013839","3f279abfe07648d45b1b6da4a0ef5ef8",23
"C013839","3d8383ac987b8b096c7ac0ef202dd885",937
"C013839","df7c1a04e127721f10462730ee129835",18
"C013839","17cb9f6d8a350ac88b4d09304c56e269",59
"C013839","811c0d191c5f3982b92813671a8379d9",58
"C013839","229138bdd7d280236427a8e8c0b5fb8b",1700
"C013839","4bd211cbcbe46dcacc41ad67433c789b",1617
"C013839","e31a4d211f33dc5810ae54f9d4135e6e",34
"C013839","de593e9c4dfe2bcd3bd5bb39b0d9d8d1",26
"C013839","83ddd4f903918cc10374dde62b3a1eb3",30
"C013839","f8fac284cdb47372db1771ff91901f18",29
"C013839","c8cbf77ec7c350addcde0b8cc85d38e0",1417
"C013839","8e5d5ea573f589810c4e0ee553cc29b8",1527
"C013839","3a47ad4b33c086f26eea8e258ec76698",23
"C013839","71b0fdcbe1190a49a747e9d0d30e8be9",648
"C013839","eb6e557cfe22d37e8352511360e98547",135
"C013839","f926917fe99bca15c4b5844a4aec4a13",141
"C013839","a64c6c2abe1c1a45c22a2a2e1dab3126",29
"C013839","de9b13854a2089f5ba7bd46e6b11f6aa",20
"C013839","487659277ad5def65c25caccc9df8dba",11
"C013839","29ebabc5385e9fdebb6addbd8e9639d5",28
"C013839","cfa0e5d56bcf6ea68f4d852d90cf1a4c",7
"C013839","8d681ea332141fc727dbc965c736c040",8
"C013839","184a8e859ea6101038fb22469ccfb5ac",433
"C013839","824a22b5dc30a5641089a9bf5f89ef33",447
"C013839","db09a91ce6e211f57c186edeb3dcb96c",411
"C013839","a168cc365c5aa0b3e54939520e0babfb",745
"C013839","919e35cff4af814b76304c49f5107f19",59
"C013839","5ad82c92d61d894575b9b166743f67cd",52
"C013839","76c223d5ee1f6e0538666467d724dafc",4
"C013839","0ff811a8fbf2dc39f328716c04ddaa6f",618
"C013839","39bff7ee94907d997b0193107ed55afe",8
"C013839","b951d5ff72232e053249f7b78d41a911",4
"C013839","a5457aa8792c14c5aa719f533dea7dea",89
"C013839","45edbfee65f6325d96bcffda1973f09f",328
"C013839","56b7ac679ca96cedc4ea25826bbbd056",97
"C013839","a433f8831ed274a4e108335a4dbacb42",810
"C013839","f244166d142d724695ec3dc68932ee0b",8
"C013839","9ceb8b24cebd5a1ceea45507f2a15c01",550
"C013839","eab549c9aefa6c50b3fd7dd111d11ab4",311
"C013839","3db9af69aed5d5b30f60051aeaae9813",5
"C013839","86c12c9ac8c88fd5a15aa18d8e728807",7
"C013839","6ab9bbcbd4ea577b126e62b09372b1b0",85
"C013839","905e11a8eea57bf3e99943efd6a93b20",444
"C013839","caeac88382ac46c6b91f012899e61df3",749
"C013839","e4cd625f541b57173288dabf59141322",9
"C013839","d37f36e6d59d8cbdadb7c0cfda0d4d38",8
"C013839","817082870b394805a5041d87dd09ba13",81
"C013839","d278d54b2a182c59ab52865ca2ecf964",12
"C013839","78cf67b271bdcf1027a55dcfdb439f49",59
"C013839","ef6c5cde37c16bcfc336a3d8edd60b21",8
"C013839","6a4a331558040c9bc388ec6cc67e7c50",67
"C013839","7e5c384bc4030321d0d2aa1c86bea851",14
"C013839","153311f3f94ec149fb76d4eb5c3d661c",19
"C013839","11cfc23849159b5fe6fd6fb3a543abbe",10
"C013839","e17ed784f4d47713b4dcdc3323add449",140
"C013839","3e648a5ca3aa5a781432b7ea5d137c94",158
"C013839","cd6d522522d6afd9b513211d15ad5f49",25
"C013839","eb51ff3c03b8e2491912884e2b99ecb5",68
"C013839","28807698048ccc57ee4368b22f508ef8",5
"C013839","60d093df02249ffdd64573daa30fa346",146
"C013839","e9638122e5609bd085f7898331f8222e",61
"C013839","16151df2e965ce1768c2e0e8f5c0dac2",9
"C013839","4617357625f7cd0cca1fdf0fa2ca65f6",131
"C013839","9f1a3f7cade83f4cd108fd0452936dfb",12
"C013839","e9bfd92cd7ebe540272e59f57aac4759",9
"C013839","3b8312a767d79e8b1335a9831b8ece3b",26
"C013839","d11ffcbce24e25507d333cacda49fb9a",12
"C013839","c9f50a0357675f550408fd440c204683",16
"C013839","05a819ff579f5e2837ab9a8829a06465",8
"C013839","0bb5e2771d358e6b33c6a163026723ef",13
"C013839","562b615787188bcf0fb14bdefc959d66",856
"C013839","01eef3dbad8ac2c5514aae9a90184281",129
"C013839","d4479476313460f830050a5555d6b723",133
"C013839","a4435647e7de547997d640421394a4d6",5
"C013839","6d2b3b9ac4fc1ff308b6f70b764c76fd",10
"C013839","c56be65fad26dc6fcef289dd9aa5f021",172
"C013839","a2de852b54768c56e1570d7d81dcdd40",792
"C013839","6edc319d5b7b95dcc79bc3f7eed300b3",7
"C013839","ae89aa8223bd185b1f435c05affc7fa2",139
"C013839","ffdac4d27b2bcef29764709fdba88412",7
"C013839","77147c1a75bc79132507116a278897b1",20
"C013839","f75540faca7423f264743d65c499cdd1",101
"C013839","7ce2f2b6c4a3756b4f9911bd8c3d1ca9",28
"C013839","eb45d5adfe57855e54968ed2d292c588",115
"C013839","0e5335ecc427324f9642211f2550532f",41
"C013839","7dae0edd6bd6be94622339f8882a0978",8
"C013839","8a5454c097394fbef4cd6fc5a3768300",48
"C013839","407c68ac8e0bf3e7c5cdbe124ce6ff68",8
"C013839","c76abb9efea29b546d5d7116f7534fff",5
"C013839","e501158cfb380aa413b84b9efac06fc6",38
"C013839","2795d4edd38c24083ed82a149eb77a4b",53
"C013839","37fc4a0502f5afca7537a171cde8cd38",160
"C013839","9d2ed604a04d940c0d7895a8af961e59",5
"C013839","a778d89417ab5bc0165a6845ab090847",72
"C013839","ff626a73d943144fd45821fdf9443ca5",9
"C013839","fc84a63da27724ea0fa34f1001551ab4",122
"C013839","c5498b3cb98b2304a07fff11edec1a62",8
"C013839","8052db60f1d703aaa8fd15a38b267644",52
"C013839","2ac791064085537aefd7209b9c3bcaaa",55
"C013839","6744cb6b2f45fc5bb7922053eb01b259",16
"C013839","109c96cec53d4f518059e3925a9b1a10",19
"C013839","f90041d19f4bbedd8fbdcbbe8dd6b903",68
"C013839","0853800deb7219feffa64c42e0067a5c",5
"C013839","01c2c87bd7b2e37940f169a190ea0f60",89
"C013839","d47824a3725cc32f69736842eddd4b5e",13
"C013839","dda2b54fa596f9019bb15e8b4f30df0a",21
"C013839","708445b398b995c0e6673cf8a23d3577",45
"C013839","4451f128ee4f644bdbf96150bfefeaeb",83
"C013839","49603a4b69d1f979406dd09581414e75",75
"C013839","ac8aa62507312329b53f68514f15c49a",16
"C013839","f7a9e9a83b79b1ea504d32da2d8290e9",14
"C013839","9d9dd88becbd96f4bb91a5b33a933b37",50
"C013839","66e5ab8ca23b8b7332531fed43a1067c",17
"C013839","a3240f77233cddd6b9cff19734cda39e",79
"C013839","fcaa095cef042fab3ccadcf1bd6fab43",8
"C013839","967c61be82ae9572161ef3c8867d887a",6
"C013839","64b5ea12e800f9fad9edff4d2690bbb8",29
"C013839","5b994d0ef27e55ae291852b2ae2dabf2",39
"C013839","a40b704bf0500011d2c212cba5294e27",113
"C013839","c2ffb2aefdb7fdff5972b38750c2acd8",103
"C013839","10e1240541ba85dee108a84a1ebb7fa6",84
"C013839","f077a13e3e7baf23a40887511e0d8007",14
"C013839","e41ee592377ec657dd4cf5eac86f89aa",106
"C013839","92e544e096fe0fd72fae85035a5f91c5",30
"C013839","73cb9b06154d25f03b47016fb117e4d2",11
"C013839","6079b4a433980153d7240d5b4ed08e01",28
"C013839","65851f35b12117493e80528922acaadd",4
"C013839","fab516daaafbd0eb9a8d1b646f055537",15
"C013839","b07e98d8cb72b375ae38d1a933282818",2
"C013839","b7f2ce71baf9fa5e19b1d52a06aee71e",56
"C013839","492fca287683bf583eeb5f8b153f0022",40
"C013839","104a1c8c1d786a53b91015a8452105ab",31
"C013839","c6f0827fb591a421023592676e0fac3a",76
"C013839","898af5fec87a0a52c644e952a69afc94",40
"C013839","7bbd469ccd699a11f8cecd2f99cfd39c",41
"C013839","e1c8eeebd1583c4e5f5ebad69d4152ea",8
"C013839","261e2eba91873803693937cb96180c57",40
"C013839","18e4c7b40075340794f5cc08f5ea96da",1
"C013839","70efa9100272b9cd9c861379f2fc2565",51
"C013839","d0b17d4a44d10e6e66b846cca6a0de5c",50
"C013839","bd92ddbd93bc5ed67b921337645385a7",41
"C013839","1d5e161ca0f974bd1c4f96f8081b29d6",83
"C013839","1bac0ca48c588493b54aa52318977e7f",20
"C013839","1a384eab0087503560e19814ad080bf1",95
"C013839","4418e7d36c440b66745831c4492267a4",35
"C013839","ac1f1b5f1187bee0f7c6c02b0728f6f7",6
"C013839","9f515de4e94ecd19c89ceffae0326bd3",4
"C013839","ab36421e031b2d1b2fe32c8845b5ac4a",7
"C013839","edf94e10dea3ec020ae0cd8b6eb2569a",41
"C013839","340af30ac515f8bf55d3c5606a9c8748",44
"C013839","08f71b328b50c262bfc480e2085c39bd",3
"C013839","4ef46c1f42ef17fcb337b93df78987a1",28
"C013839","ffd7c916296e9799cc65943bc92a5953",31
"C013839","5f7d38398f79e418a028fa97d4386a76",16
"C013839","890a0b4689a9c19a715435d1d298fb22",6
"C013839","df1c750919fa524a83b7c8505927432e",20
"C013839","df9f318c9faba8173f2cdb5364b1f210",29
"C013839","f636c60d21091835cb67275c565c58f7",8
"C013839","56aff4b24c13cbe5b62a55992281394a",12
"C013839","5c2788145cd7fbdbe71bfb16b7b452b2",8
"C013839","db98168197a84c6eedef7bbae81d30f4",50
"C013839","3d9c44ef1ffcdc3c9aab85648e0b3f94",14
"C013839","fa3a99ae9af3447ed04d980ec9fd67f2",11
"C013839","c3c0ff291fe6d0bfa71840b7e5f5cc5d",17
"C013839","2fb0af315d3116cb9cf824d7296a633a",16
"C013839","6bd85d76db9990fe909231b3399a1382",70
"C013839","af55c23db0bbb115def71b98fec327a2",27
"C013839","b9a96091a54c8dd27ef484eab2b9414a",17
"C013839","bb65f118e3ec631eac9f917d685a614f",32
"C013839","7a2a348cd8e85020cf8f6a745ab6bfe8",9
"C013839","7e97bb88b4e9d53e72c3ab8191250c16",59
"C013839","58e2c54070ca948c7a08729afdde95ba",17
"C013839","def36cced228ff26044aa643faa1be30",15
"C013839","3163c0346bde983f70848fb675d0e77b",22
"C013839","22b5eadee5fa88046cc5aae29878d689",18
"C013839","d5b3a3ad7363e9ea9e2bc9c890587d9c",28
"C013839","0eba88f76e6a9e779bedd70af96bd6da",20
"C013839","05dfef72696799bc57e6ac7804f24ba8",11
"C013839","bec06a9c93061f6f5681d9642e4d3710",18
"C013839","4253bf81af4b4d9a9e1ab4f1c1cd1cea",4
"C013839","289e76472eb7c14b07763178d856739f",17
"C013839","c9ed2defd59ca84c18a05fbfac8d8603",21
"C013839","888b6f8d5125b59873c8eb5a7fecc8d8",10
"C013839","8936e27dd2fb6e2ae0e2dee1889e48a9",19
"C013839","60c6c8af6dbb254fbc4b0814b0dc450a",49
"C013839","564d41db44e62e165eeb2d55d01641b2",53
"C013839","0f36ead5f45a605bd1a10c88db440518",30
"C013839","d56f98ee71684769d12fc4c3fb33bbf7",7
"C013839","5d2a91da9f5e62a64f605c25a4a35ff5",14
"C013839","cd89db1b4162ff8cdc11900f26fb3f2b",13
"C013839","981640fb1591d8ad8ad5b6ea6d94b1e8",6
"C013839","be2dc394a7e28eec571b72b9e472db9e",9
"C013839","2923665c10ef26ff5eab20a7dcbdba09",14
"C013839","00bd67c6374833d81b59d7abe00bf603",24
"C013839","a7686bf8ee09e71439fd778bdf96045c",6
"C013839","f5b8257e34e26d10774b2ca97a98143b",20
"C013839","61a4c6c74f6de9aa9eab5a8770ed814f",10
"C013839","489a215b072d024f4e320937f958764c",18
"C013839","d839aed871c51c4b5426e20953337d96",16
"C013839","d3c4a0ffdafcc6c649d0b2dfc0aefc6b",26
"C013839","2e52daf9823f241f3147cf31d835a83c",10
"C013839","4e468b9f328459a9a8d9e9f35073e300",9
"C013839","f16015af30615504a63a80c2dd58124c",51
"C013839","c68747d95ce47904617928d7806a6fd9",16
"C013839","33fcced0e4799ffa77a17c7dd38a79c5",13
"C013839","a1f318eacd43a501b257ec13e2339711",10
"C013839","bcca50626fb2c70a4e32565dd2969b8f",7
"C013839","b2ba36ccfbff9553cf8f03a74bd1859d",16
"C013839","13b154a0f05bcb11f7addfc98ba61935",11
"C013839","a1ed075783bd0c3608c69dfb6389d3fa",7
"C013839","f0a56bd456653a40d02ab59cea62bf08",12
"C013839","c3a4964f23d0134bf6bf56f6bd79616f",12
"C013839","38496e01121cf8676917d0f65e030f05",53
"C013839","37693b21b0c5a78fa58f063e5f97dd94",8
"C013839","bd61d428e28b96a878767780d151fc0b",67
"C013839","efca6c7db9b3328e254c3d31230e00ec",17
"C013839","b002f1344b6b59c8cce0f35c43a115b3",13
"C013839","df85dbc2fef8416c7cb930bcf9189e9e",62
"C013839","e652d0cf81d4c01fb458e34a9ed4c622",7
"C013839","f7350ce2f530627a1dfcf26b079574ea",28
"C013839","47a21b54b55b6ec881a5aac5e58716fd",35
"C013839","02ad6bc2b87f45d3f5260b1961ab2cd6",7
"C013839","39a41aa19d0be7a77a4224f7beb38556",5
"C013839","d178f85df8a25843a221a403b9165240",8
"C013839","ce8ab45ab05fc0d3172b39737a019e8e",6
"C013839","d29b693fcd91d2ea6250f4c2b4230bcc",20
"C013839","12ac527b4b35a701592fb15398dc1cdd",16
"C013839","16ff69387352416ff497eb89f373ee74",5
"C013839","538447b27ff18ea1796f4ce8946a950a",6
"C013839","3ecc0926f868546cd6c6ea97ba0d2832",10
"C013839","175ef814408ef124aeeb3b977a993315",4
"C013839","f0c0fb9f191e67e49e91b2fe2c2f4e66",13
"C013839","544b1e8df89b3f314141a37d26f800d3",40
"C013839","d1959168ae381ed056ed9143e1bc421c",1
"C013839","34a522c2c5a09b5b3430e952d5cd50f8",8
"C013839","15cb4c0543cc299314e603ec0017b998",10
"C013839","622fcb3fc8664109b567bac369049bfd",9
"C013839","e92d1d3f2f0c9fe44fd8e825b4dee087",5
"C013839","4af5e89ea0cbabdf245159e29c0854a1",39
"C013839","0905567e0a47375b7f197c0889aa448a",9
"C013839","9c03f288e90b9e2ea50fc7e21d6a8db6",35
"C013839","8566119fd86ba85fb9a349d6c434b477",29
"C013839","a20d21757522eb86b44a1a8e7b5a01f2",25
"C013839","99dfdf65f5caa7dde36b690b0dbbdcaa",5
"C013839","f47fd7b678e84798505a5687796711c3",4
"C013839","27190f43f693d0ce8512c191446f8e46",1
"C013839","99315220b58ec4fc85980bc68ca62f2b",5
"C013839","9af6769563e559655b7707d569999023",31
"C013839","5eabb62fe9cb45099fa5b90394cede1c",19
"C013839","361591e4cfd019f5d6e671500d915d0b",11
"C013839","798b9ace29824da29958cbb9913fd2ae",9
"C013839","a899bf6d65496b929a9351cf12990ff4",7
"C013839","6aac7e97a3a43eccae4e254e32f911d4",15
"C013839","07ebfb812a24fa4691613c93da1b39ac",4
"C013839","4326849fdfa8086fffc6e0465aabf9be",25
"C013839","a6332b287e18f1258320d0a8b4ef5b9f",3
"C013839","9a683d3602447974a1129197bb232584",30
"C013839","25804d4f3aa7871e730285d3c72a6dc1",3
"C013839","55718e9c2cfd30647f01ddfbdf12978b",4
"C013839","d84b43fb8eef69e8d839a18595c73b87",26
"C013839","39269008ad61f220a4cc7dc2250618c8",5
"C013839","68125b1f3c715627864a5278d0764a83",25
"C013839","dc92a1fa4eb8233820b33d374912443a",7
"C013839","9a2a9110b155da8e87e1bddf74b5709a",23
"C013839","acbda0ffb40fe1292ee75b0ce6f1dafb",3
"C013839","df7669d995b0be92ca03f4fb752fbf98",18
"C013839","4a03f4591c5e8b9b2cc74f6c36561464",10
"C013839","1f7520170ec777c531476aed4f2b8d00",7
"C013839","cf673e93ece6a381817bb60a56e8a469",18
"C013839","6f99339ff77904f54d4672ab6e10c4fa",4
"C013839","507ce7f7dcd6d4525e8d6d77f51a40c0",17
"C013839","7c1e65d34bf996013de8b63c441b228f",17
"C013839","25f91e70e53190d60c9ed751f3e8499a",7
"C013839","da7c03280270aac586901dced005477c",5
"C013839","dba210bf7267908c104d2d50b15de39b",4
"C013839","ed2ca98c3c7057025e1997d71f298310",7
"C013839","2bc80a96abbefae208ff51b9f271c89d",3
"C013839","abe95ee513b133b5fbac1a44f481dcbb",9
"C013839","587cdcf8f86ec2165973d781ab8f92b5",7
"C013839","733d324ebc30a8258ca387d0ebe74336",13
"C013839","711b366253c63b8c18cf63bfabf15cf7",13
"C013839","2b72678d5731add26aaaaf7f18d26b3f",6
"C013839","5630770d242ce4abba9978cb1cbea49d",12
"C013839","2ecaf9c9eda51a9d9fad837188806b08",6
"C013839","99116c73412cf8da4ef02a1e6d51871e",1
"C013839","f92cae67fcfdfba9709ef20ae781694c",11
"C013839","1c84806152645dff0347a58ade3b7710",10
"C013839","ba93dc8cc27a2fe51a2228b6c8685bcf",8
"C013839","3717b2f2c2309d106c4708903c800ba9",8
"C013839","2f8012d7cc6b6af61e3b210514c8030e",7
"C013839","9d938bba8e72ae9457cd641fffb8ee32",6
"C013839","76ad17dcbc3fa20080d391c24c59e55c",6
"C013839","76cf377ef5364d73d1d9e42334736f07",6
"C013839","d79ed19722990cea5ac01b79800bf6da",5
"C013839","196ea6fbbc81c0e1ccfaa7f78e7cdf4e",5
"C013839","5c99ff973dbc5034130ad7a7d666ffe8",5
"C013839","30d7b13dcc7f6ba6570d52352e326599",5
"C013839","33b53f06cd98962c47fa76ae2743dbd1",5
"C013839","24785fcda292d9dd8edbbc1c6f731c41",4
"C013839","d3822bdd1be9ec55f22f31e03afc1cdf",4
"C013839","8de4874ad45148abf559bd7ae88c6214",4
